latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
13.321617,74.79452,97.0,19800,Asia/Kolkata,GMT+5:30

time,temperature_2m_mean (°C),precipitation_sum (mm),shortwave_radiation_sum (MJ/m²),apparent_temperature_mean (°C),wind_speed_10m_max (km/h),et0_fao_evapotranspiration (mm),sunshine_duration (s),wind_direction_10m_dominant (°),pressure_msl_mean (hPa),cloud_cover_mean (%),dew_point_2m_mean (°C),soil_moisture_0_to_7cm_mean (m³/m³)
2022-07-10,23.6,48.80,5.39,27.4,16.3,1.16,0.00,301,1008.1,100,22.6,0.511
2022-07-11,23.5,47.60,6.51,27.5,17.5,1.34,0.00,292,1010.2,100,22.5,0.509
2022-07-12,24.0,38.80,9.48,27.6,17.4,1.89,3333.20,283,1009.8,100,22.5,0.506
2022-07-13,24.3,58.10,8.35,27.5,18.1,1.77,3465.45,272,1007.5,100,22.7,0.505
2022-07-14,24.9,57.80,12.74,27.6,25.8,2.60,18499.83,252,1005.8,99,22.8,0.507
2022-07-15,25.1,32.30,17.22,28.3,24.0,3.23,37102.67,240,1006.4,95,23.0,0.507
2022-07-16,24.8,76.40,12.63,28.8,23.8,2.37,17917.48,241,1007.2,100,23.4,0.509
2022-07-17,25.2,37.60,17.21,29.6,18.4,3.23,29125.71,252,1008.0,100,23.5,0.509
2022-07-18,24.6,20.20,10.85,28.9,15.5,2.17,2100.39,280,1008.6,100,23.1,0.506
2022-07-19,25.0,9.30,10.41,29.4,14.0,2.14,6899.97,286,1008.6,99,23.2,0.503
2022-07-20,25.7,6.50,17.71,30.0,19.5,3.41,34879.32,314,1008.5,92,23.5,0.495
2022-07-21,25.9,1.10,21.54,30.3,18.8,4.07,36650.86,318,1008.4,90,23.5,0.489
2022-07-22,25.5,4.20,14.41,29.6,17.4,2.90,19583.26,314,1009.0,98,23.3,0.483
2022-07-23,25.0,6.90,13.28,29.4,14.4,2.64,13594.66,302,1008.4,100,23.1,0.493
2022-07-24,24.9,8.90,18.00,29.3,17.1,3.47,28436.05,295,1008.7,100,22.8,0.503
2022-07-25,24.7,1.80,8.78,29.6,10.8,1.85,1903.19,331,1009.1,100,23.1,0.496
2022-07-26,25.4,1.10,21.43,29.8,15.5,4.12,36603.96,322,1009.5,100,23.0,0.488
2022-07-27,25.7,2.40,18.85,30.2,17.4,3.68,33850.12,317,1008.5,80,23.3,0.475
2022-07-28,26.2,0.40,22.09,31.0,17.0,4.27,42314.32,319,1008.4,69,23.7,0.467
2022-07-29,26.9,3.10,19.98,32.1,14.0,4.01,37763.77,324,1007.9,87,24.5,0.464
2022-07-30,26.4,5.10,19.62,31.2,20.3,3.77,37229.95,318,1007.5,80,24.4,0.490
2022-07-31,26.5,6.70,19.11,31.1,17.2,3.76,30172.84,321,1006.0,96,24.1,0.489
2022-08-01,25.6,32.50,14.67,29.5,20.9,2.82,21323.15,329,1006.2,98,23.9,0.506
2022-08-02,24.9,40.30,9.55,28.5,21.1,1.91,5254.59,330,1005.2,100,23.6,0.509
2022-08-03,25.0,24.10,12.30,29.0,17.3,2.37,15959.31,325,1004.4,100,23.5,0.509
2022-08-04,24.5,36.90,10.21,28.6,22.1,2.06,7200.00,286,1005.0,100,23.2,0.507
2022-08-05,24.4,86.10,3.22,27.0,23.7,1.01,0.00,248,1006.6,100,23.0,0.511
2022-08-06,24.8,90.40,10.72,27.6,23.3,2.19,13266.87,255,1006.3,100,23.1,0.510
2022-08-07,24.6,47.50,8.09,27.8,21.4,1.79,3445.24,263,1005.6,100,23.0,0.507
2022-08-08,24.8,52.40,11.22,27.6,25.2,2.25,7963.61,257,1005.5,100,23.0,0.506
2022-08-09,25.5,17.20,18.32,28.5,26.1,3.56,37255.30,240,1005.6,99,23.0,0.509
2022-08-10,25.6,26.50,18.74,28.4,28.6,3.67,35231.93,242,1005.4,100,22.8,0.509
2022-08-11,25.0,27.30,15.72,28.8,21.1,2.94,34662.27,232,1006.9,96,23.2,0.509
2022-08-12,25.0,17.70,20.82,29.4,18.2,3.81,37974.27,226,1008.5,80,23.2,0.511
2022-08-13,25.1,8.20,19.04,30.0,13.4,3.69,34536.40,233,1008.7,98,23.0,0.501
2022-08-14,25.2,5.10,20.07,30.0,14.3,3.85,34283.18,268,1009.5,100,23.0,0.495
2022-08-15,25.0,1.60,19.71,29.9,12.8,3.76,38096.54,312,1009.6,100,23.1,0.491
2022-08-16,25.4,0.60,23.02,30.4,12.4,4.42,41094.55,313,1009.3,80,23.1,0.481
2022-08-17,25.6,0.80,23.69,30.4,15.3,4.51,42380.53,312,1009.6,82,23.1,0.465
2022-08-18,26.0,0.90,23.20,30.8,17.3,4.43,41355.42,317,1009.3,90,23.5,0.460
2022-08-19,25.9,2.40,22.44,30.1,18.2,4.38,39750.49,320,1009.6,100,23.0,0.479
2022-08-20,25.7,2.50,19.44,30.1,16.9,3.74,32861.18,310,1009.6,100,23.2,0.472
2022-08-21,24.7,17.40,12.32,28.9,16.3,2.37,13586.97,302,1008.9,100,23.1,0.501
2022-08-22,24.4,33.50,13.52,28.6,17.9,2.53,20759.17,297,1008.6,99,22.9,0.511
2022-08-23,24.0,29.70,14.25,28.2,15.1,2.70,19707.89,269,1009.3,100,22.5,0.507
2022-08-24,23.4,21.70,12.74,27.8,12.8,2.42,12380.16,348,1010.6,100,22.3,0.510
2022-08-25,24.8,15.30,18.24,28.8,16.4,3.49,34382.24,323,1009.0,97,22.8,0.495
2022-08-26,25.2,4.20,12.39,29.4,16.0,2.51,11739.75,321,1008.2,100,23.2,0.476
2022-08-27,25.2,13.20,14.03,29.5,16.2,2.76,18434.43,327,1008.2,100,23.4,0.503
2022-08-28,25.7,6.70,19.80,29.8,19.1,3.78,37187.56,327,1007.4,91,23.5,0.493
2022-08-29,25.9,16.80,17.20,30.0,19.1,3.42,22066.65,328,1007.9,98,23.7,0.504
2022-08-30,25.7,28.40,16.92,30.0,19.1,3.33,25351.72,326,1007.7,100,23.9,0.499
2022-08-31,25.6,18.80,19.70,30.5,12.5,3.80,36698.91,302,1006.9,95,23.7,0.498
2022-09-01,25.4,11.70,15.75,30.5,14.4,3.15,24796.72,218,1007.0,100,23.5,0.500
2022-09-02,25.4,26.90,19.71,29.9,16.5,3.77,34890.96,179,1007.7,82,23.4,0.502
2022-09-03,25.8,1.00,20.19,30.7,16.4,3.82,37198.66,198,1008.2,52,23.7,0.482
2022-09-04,26.2,1.30,20.30,31.5,13.2,3.94,38419.28,294,1007.9,55,24.0,0.469
2022-09-05,26.0,11.00,15.96,30.6,21.3,3.03,24349.07,319,1007.5,86,24.2,0.492
2022-09-06,25.5,14.20,18.48,30.4,16.2,3.54,31526.33,308,1007.1,94,23.7,0.505
2022-09-07,24.5,20.10,9.91,28.9,15.5,1.96,8616.63,210,1007.6,100,23.3,0.507
2022-09-08,24.6,40.40,6.54,28.9,14.7,1.39,1142.96,237,1007.5,100,23.3,0.512
2022-09-09,24.9,25.30,11.24,29.2,16.6,2.16,14185.91,223,1007.1,100,23.4,0.509
2022-09-10,24.9,30.40,11.77,28.7,18.1,2.24,13279.28,246,1007.7,100,23.2,0.512
2022-09-11,25.3,21.70,15.55,28.6,22.2,2.97,27400.11,236,1007.3,100,23.2,0.504
2022-09-12,25.5,11.40,19.53,28.8,24.1,3.69,32518.64,241,1007.2,100,23.1,0.505
2022-09-13,24.4,32.50,14.44,28.6,16.1,2.62,22324.97,212,1009.0,100,23.2,0.510
2022-09-14,25.0,13.10,17.16,29.4,16.3,3.21,29997.92,210,1011.1,83,23.2,0.504
2022-09-15,24.9,5.60,15.55,29.2,14.5,2.94,27473.30,212,1012.1,93,23.0,0.499
2022-09-16,24.8,5.50,15.67,29.7,13.4,2.98,30790.46,257,1010.4,92,23.2,0.498
2022-09-17,25.1,4.40,18.69,29.9,14.3,3.51,40201.36,232,1009.9,77,23.2,0.493
2022-09-18,25.1,2.60,15.85,29.9,13.7,3.01,31683.57,264,1010.6,89,23.2,0.490
2022-09-19,25.2,2.90,18.81,30.0,14.1,3.56,32217.56,284,1010.5,98,23.0,0.490
2022-09-20,25.1,2.50,19.56,29.9,13.0,3.70,34075.97,287,1010.0,92,23.0,0.478
2022-09-21,25.0,0.50,21.26,29.8,12.7,4.00,40580.78,285,1009.8,85,22.9,0.468
2022-09-22,24.6,1.70,22.03,29.2,11.5,4.13,38332.47,272,1010.5,84,22.4,0.461
2022-09-23,24.6,5.60,20.18,28.9,15.2,3.79,38969.60,227,1011.1,92,22.3,0.458
2022-09-24,24.9,3.00,22.04,29.5,13.7,4.18,35451.98,264,1010.5,47,22.5,0.470
2022-09-25,25.7,0.60,22.22,30.1,17.6,4.22,41019.56,319,1009.0,48,22.9,0.451
2022-09-26,26.1,0.50,18.25,30.0,16.7,3.85,34383.39,328,1009.9,80,22.8,0.433
2022-09-27,26.3,1.10,20.97,30.4,17.9,4.20,33849.45,324,1009.0,82,23.1,0.419
2022-09-28,26.0,0.70,21.81,30.3,16.9,4.27,39719.84,322,1008.2,83,22.9,0.403
2022-09-29,26.0,1.10,21.08,30.5,16.9,4.15,39148.54,313,1008.0,95,23.1,0.396
2022-09-30,25.0,8.20,14.94,29.8,12.7,2.89,21666.41,315,1009.1,97,23.1,0.418
2022-10-01,24.5,9.00,9.61,29.1,9.0,2.01,5955.50,321,1009.9,100,22.6,0.480
2022-10-02,25.0,1.60,16.14,29.6,13.4,3.15,29606.85,328,1009.3,100,23.1,0.462
2022-10-03,25.8,1.60,19.21,30.1,20.4,3.81,38951.02,330,1009.0,99,23.3,0.471
2022-10-04,26.3,0.80,20.43,30.6,21.1,4.05,37191.36,330,1008.5,94,23.4,0.451
2022-10-05,25.5,6.80,17.29,29.9,16.4,3.31,35124.50,323,1008.3,100,23.3,0.467
2022-10-06,24.5,3.00,13.65,29.0,12.1,2.59,25200.00,296,1008.0,97,22.9,0.483
2022-10-07,24.9,2.20,22.19,29.5,14.8,4.08,38690.25,233,1008.4,70,22.7,0.486
2022-10-08,25.1,0.50,22.17,29.8,13.1,4.20,39476.65,283,1009.3,33,22.6,0.471
2022-10-09,25.8,0.00,21.50,30.6,14.8,4.17,38919.42,324,1009.2,80,23.1,0.449
2022-10-10,25.8,1.50,11.39,30.7,11.8,2.39,15239.63,326,1009.7,100,23.5,0.440
2022-10-11,25.7,10.70,16.18,31.1,10.7,3.19,21621.19,246,1009.3,100,23.7,0.478
2022-10-12,25.8,0.10,19.58,30.8,12.9,3.86,37224.27,255,1009.9,84,23.2,0.468
2022-10-13,25.8,6.90,18.71,31.0,14.1,3.64,32476.95,276,1009.6,80,23.5,0.457
2022-10-14,25.4,11.30,17.27,30.5,11.0,3.42,30442.65,207,1009.3,96,23.3,0.476
2022-10-15,25.9,6.90,19.05,31.0,13.4,3.77,35270.90,273,1007.6,87,23.4,0.446
2022-10-16,25.6,15.40,15.38,30.8,10.2,3.03,27742.56,184,1009.3,97,23.7,0.501
2022-10-17,25.8,6.30,15.84,31.1,12.5,3.14,26260.44,175,1011.0,94,23.8,0.487
2022-10-18,25.1,35.00,15.29,30.0,11.6,2.96,30093.56,143,1011.5,92,23.4,0.507
2022-10-19,25.0,20.40,17.01,29.9,12.9,3.31,27606.10,153,1010.6,90,23.2,0.498
2022-10-20,25.2,6.60,18.10,30.2,12.8,3.54,29229.29,156,1010.7,90,23.2,0.496
2022-10-21,25.6,23.90,19.20,31.1,12.1,3.72,31781.85,193,1011.7,92,23.8,0.497
2022-10-22,26.0,0.50,20.55,31.4,12.3,4.03,37099.91,315,1012.1,40,23.9,0.490
2022-10-23,26.1,0.00,20.70,31.8,14.3,4.07,37011.30,215,1011.7,45,24.0,0.473
2022-10-24,25.6,0.00,22.80,29.5,12.9,4.71,38894.43,10,1010.4,42,21.1,0.459
2022-10-25,24.6,0.00,22.29,28.7,11.6,4.38,38807.85,257,1010.9,21,21.5,0.432
2022-10-26,24.6,0.00,22.68,28.0,12.3,4.65,38796.21,349,1011.4,25,20.1,0.407
2022-10-27,25.2,0.00,22.62,28.4,13.3,4.76,38783.55,353,1010.9,23,19.6,0.391
2022-10-28,25.7,0.00,22.07,29.1,15.7,4.65,38706.80,344,1009.8,24,20.4,0.372
2022-10-29,26.0,0.20,20.56,30.1,14.6,4.25,38689.72,214,1009.5,37,21.6,0.362
2022-10-30,26.4,0.50,18.20,31.8,10.9,3.65,32983.72,202,1010.2,67,23.6,0.363
2022-10-31,26.1,0.00,20.46,30.5,13.7,4.19,38653.34,306,1009.6,60,22.4,0.352
2022-11-01,26.1,0.00,21.17,30.8,15.0,4.26,38634.10,190,1010.4,87,22.7,0.341
2022-11-02,25.9,0.90,19.71,30.3,11.0,4.05,38614.18,131,1010.0,69,22.1,0.337
2022-11-03,26.8,0.90,20.30,31.5,15.5,4.30,37415.44,332,1009.5,66,22.7,0.336
2022-11-04,26.1,6.00,19.29,31.3,13.3,3.86,37688.77,228,1010.7,97,23.5,0.393
2022-11-05,26.0,0.20,17.58,31.3,11.6,3.49,35918.00,284,1012.3,99,23.7,0.444
2022-11-06,26.1,0.50,17.15,31.1,13.5,3.39,35779.38,273,1012.9,85,23.5,0.420
2022-11-07,26.1,0.00,18.41,31.1,13.9,3.68,37426.28,286,1012.3,94,23.5,0.437
2022-11-08,25.7,0.00,20.68,29.9,13.0,4.25,38481.30,314,1011.5,21,21.9,0.413
2022-11-09,25.4,0.00,21.33,28.9,13.5,4.41,38457.09,294,1011.0,31,20.5,0.385
2022-11-10,25.3,0.00,21.28,27.9,16.4,4.60,38432.34,327,1010.6,10,18.9,0.365
2022-11-11,25.8,0.20,18.28,29.4,13.2,3.94,32511.55,111,1010.5,67,20.8,0.349
2022-11-12,27.1,0.00,13.00,30.4,12.6,3.35,27319.31,43,1010.1,100,21.3,0.346
2022-11-13,27.8,18.10,17.90,32.3,13.0,4.18,34755.05,33,1009.6,70,22.7,0.348
2022-11-14,26.5,5.70,18.72,31.9,11.0,3.73,37733.49,271,1011.2,80,23.8,0.424
2022-11-15,25.7,25.70,17.70,30.9,10.5,3.51,35143.26,218,1012.3,86,23.3,0.477
2022-11-16,25.5,7.90,18.52,30.4,11.5,3.55,37826.68,253,1011.2,31,23.2,0.456
2022-11-17,25.6,0.00,21.22,29.1,14.8,4.31,37312.21,356,1010.2,15,20.6,0.426
2022-11-18,24.4,0.00,21.19,27.1,14.6,4.35,38217.32,182,1010.4,45,18.8,0.401
2022-11-19,23.3,0.00,21.40,25.1,13.7,4.44,38188.63,223,1010.5,17,16.9,0.383
2022-11-20,23.7,0.00,20.96,25.9,15.0,4.28,37565.07,191,1009.3,72,17.7,0.365
2022-11-21,24.0,0.00,19.83,26.1,15.2,4.14,35759.66,285,1009.4,88,17.7,0.352
2022-11-22,24.8,0.00,16.35,27.3,12.6,3.57,28720.66,38,1009.7,85,18.5,0.344
2022-11-23,25.1,4.50,15.53,29.0,12.1,3.14,29913.74,306,1010.6,95,21.5,0.338
2022-11-24,25.6,11.10,16.11,30.5,12.6,3.21,29964.54,199,1010.2,90,22.8,0.354
2022-11-25,25.9,2.80,17.48,31.2,12.3,3.49,36943.04,184,1010.9,44,23.6,0.394
2022-11-26,25.4,3.50,17.33,30.5,13.3,3.37,36461.70,235,1010.3,66,23.3,0.392
2022-11-27,25.4,1.70,15.78,30.2,12.9,3.08,33378.17,194,1009.0,50,23.2,0.407
2022-11-28,25.5,3.50,16.18,30.2,11.5,3.18,31238.77,172,1009.5,99,23.0,0.401
2022-11-29,25.9,2.20,17.16,31.0,10.8,3.43,35519.18,273,1010.0,88,23.2,0.393
2022-11-30,25.8,0.00,19.12,30.6,13.6,3.86,36129.24,282,1010.3,42,22.9,0.381
2022-12-01,25.4,0.00,19.82,28.6,12.8,4.14,37630.80,206,1010.1,13,20.0,0.363
2022-12-02,26.0,0.00,18.86,29.5,12.2,4.01,37394.35,325,1009.5,36,20.6,0.345
2022-12-03,27.1,0.00,18.54,31.7,14.5,3.94,37162.16,189,1009.4,63,22.7,0.329
2022-12-04,26.9,0.00,16.18,32.1,13.7,3.36,36000.00,232,1010.2,84,23.7,0.318
2022-12-05,26.9,0.00,18.15,31.2,15.2,3.90,36931.45,299,1010.7,70,22.4,0.311
2022-12-06,26.9,0.00,18.39,31.3,14.2,3.90,36819.23,299,1010.3,34,22.6,0.305
2022-12-07,25.7,0.00,19.40,28.4,16.0,4.26,36278.89,252,1009.7,89,19.1,0.300
2022-12-08,25.4,0.00,19.32,26.8,18.9,4.71,33848.94,337,1009.1,91,17.0,0.294
2022-12-09,25.8,0.00,17.29,26.4,15.8,4.63,35627.00,354,1007.6,86,15.1,0.289
2022-12-10,26.4,2.10,13.76,28.0,18.6,3.85,31194.21,37,1007.5,85,18.3,0.285
2022-12-11,24.7,23.00,11.51,27.8,17.1,2.51,24210.38,332,1008.4,92,22.0,0.448
2022-12-12,24.6,6.10,9.27,29.4,10.2,1.87,11516.80,218,1007.6,100,23.0,0.481
2022-12-13,25.1,1.60,9.91,28.7,20.9,2.35,11966.04,142,1008.5,100,22.3,0.484
2022-12-14,25.7,3.60,16.25,29.5,13.3,3.43,34687.15,140,1010.4,82,21.8,0.466
2022-12-15,24.8,0.00,18.91,28.7,13.8,3.77,36015.30,313,1010.1,23,21.5,0.457
2022-12-16,24.2,0.00,19.32,27.6,13.0,3.84,36563.46,289,1009.7,1,20.3,0.431
2022-12-17,24.5,0.00,19.11,27.9,11.5,3.90,36559.30,338,1010.1,39,20.4,0.411
2022-12-18,25.0,0.00,18.59,28.7,13.2,3.78,36394.55,309,1009.4,55,20.9,0.394
2022-12-19,25.6,0.00,19.20,28.6,13.4,4.08,36368.70,343,1008.4,75,19.8,0.379
2022-12-20,24.8,0.00,19.13,27.4,13.7,4.04,36391.73,334,1008.2,49,18.9,0.362
2022-12-21,25.6,0.00,19.13,28.8,12.6,4.08,36267.79,355,1008.7,88,20.3,0.348
2022-12-22,24.1,0.00,19.91,25.9,12.8,4.23,36686.95,6,1008.9,54,17.1,0.333
2022-12-23,23.9,0.00,19.53,26.0,14.5,4.10,36519.34,322,1009.2,20,17.9,0.319
2022-12-24,23.0,0.00,20.05,24.9,16.2,4.10,36686.33,328,1010.1,36,17.3,0.309
2022-12-25,23.7,0.00,19.68,25.5,12.3,4.21,36429.30,328,1009.9,62,16.6,0.303
2022-12-26,26.7,0.00,18.18,30.7,13.3,3.98,36215.20,333,1010.6,42,21.8,0.296
2022-12-27,26.9,0.00,18.17,31.5,14.8,3.89,36124.50,287,1012.0,45,22.5,0.287
2022-12-28,26.8,0.20,17.77,31.9,14.2,3.70,36211.93,275,1013.6,23,23.5,0.285
2022-12-29,26.7,2.90,17.94,31.6,14.7,3.82,36394.43,313,1014.7,61,23.4,0.292
2022-12-30,27.1,0.00,19.29,31.2,15.5,4.16,36488.89,209,1015.5,33,21.6,0.282
2022-12-31,26.3,0.00,19.21,30.1,17.2,4.03,36395.46,233,1015.6,52,21.5,0.277
2023-01-01,26.2,0.00,18.94,29.5,16.8,4.10,36493.70,325,1014.7,30,20.9,0.273
2023-01-02,25.9,0.00,19.42,29.2,15.0,4.20,36595.96,281,1013.7,5,20.3,0.272
2023-01-03,26.1,0.00,19.36,29.0,17.2,4.21,36700.72,266,1014.2,2,19.7,0.271
2023-01-04,25.6,0.00,19.63,28.2,16.1,4.29,36807.93,261,1013.0,2,19.2,0.267
2023-01-05,25.7,0.00,19.57,27.8,16.9,4.41,36803.50,252,1013.2,2,18.0,0.266
2023-01-06,25.9,0.00,19.71,28.3,17.4,4.42,36911.93,301,1014.0,11,18.5,0.262
2023-01-07,26.1,0.00,19.50,28.0,15.5,4.66,36916.95,351,1013.5,2,18.1,0.264
2023-01-08,26.3,0.00,19.80,28.3,17.4,4.62,37028.74,323,1012.7,0,17.7,0.264
2023-01-09,25.7,0.00,19.98,27.2,16.9,4.69,37251.45,333,1013.4,0,16.6,0.272
2023-01-10,24.6,0.00,20.91,24.6,14.8,5.07,37388.33,94,1013.3,0,12.1,0.277
2023-01-11,24.2,0.00,20.57,25.3,15.9,4.58,37377.33,295,1012.3,0,15.6,0.277
2023-01-12,24.2,0.00,20.68,25.9,16.3,4.46,37497.59,249,1011.3,46,16.8,0.281
2023-01-13,24.2,0.00,20.07,26.2,15.0,4.24,37278.16,247,1011.7,67,17.7,0.280
2023-01-14,24.3,0.00,19.70,26.8,15.5,4.11,37283.34,303,1011.7,52,19.2,0.281
2023-01-15,24.6,0.00,20.34,27.2,17.1,4.22,37636.52,330,1011.1,50,19.6,0.281
2023-01-16,25.2,0.00,20.19,28.1,17.5,4.25,37643.89,341,1011.4,26,20.2,0.278
2023-01-17,25.0,0.00,20.07,28.1,16.8,4.19,37650.56,327,1011.9,2,20.2,0.276
2023-01-18,25.5,0.00,20.24,28.4,17.0,4.33,37895.39,327,1012.6,53,19.9,0.276
2023-01-19,25.3,0.00,20.76,27.7,15.6,4.48,37972.48,287,1012.6,1,18.6,0.270
2023-01-20,24.4,0.00,20.98,25.6,16.1,4.71,38005.04,240,1012.5,46,15.6,0.273
2023-01-21,25.0,0.00,20.47,26.6,17.3,4.60,38037.49,287,1012.3,18,16.8,0.270
2023-01-22,25.6,0.00,20.44,27.6,19.2,4.65,38069.79,327,1010.8,28,18.0,0.268
2023-01-23,25.9,0.00,19.88,28.2,17.7,4.47,37927.53,253,1010.2,42,18.8,0.265
2023-01-24,26.0,0.00,19.75,28.5,21.9,4.43,37307.55,331,1011.0,66,20.0,0.265
2023-01-25,26.3,0.00,15.94,29.1,18.8,3.79,35838.04,322,1010.6,85,20.9,0.260
2023-01-26,26.2,0.30,20.34,29.9,15.2,4.30,38196.57,318,1010.5,14,21.4,0.254
2023-01-27,26.0,0.00,20.76,28.8,15.9,4.50,38227.45,222,1010.5,5,19.2,0.250
2023-01-28,26.2,0.00,20.92,29.3,17.1,4.57,38257.93,282,1010.1,42,20.0,0.252
2023-01-29,26.2,0.00,21.12,28.7,22.9,4.75,38287.96,328,1009.2,28,19.3,0.251
2023-01-30,26.2,0.00,20.82,29.0,19.0,4.66,38317.51,317,1010.6,70,19.9,0.251
2023-01-31,27.0,0.00,19.50,30.4,16.3,4.40,38346.53,318,1010.2,81,20.9,0.251
2023-02-01,27.4,0.00,21.16,30.6,19.0,4.88,38374.98,311,1009.4,87,20.2,0.251
2023-02-02,27.3,0.00,21.25,29.0,20.6,5.20,38402.83,292,1009.3,59,16.8,0.253
2023-02-03,26.9,0.00,16.18,28.4,16.0,4.25,31414.99,288,1010.2,47,16.8,0.253
2023-02-04,27.4,0.00,21.05,30.4,17.4,4.80,38456.57,231,1009.6,22,19.7,0.253
2023-02-05,27.2,0.00,21.31,31.0,17.6,4.71,38482.38,307,1009.6,17,21.5,0.252
2023-02-06,27.4,0.00,21.61,31.4,21.9,4.67,38507.44,228,1010.2,44,21.8,0.252
2023-02-07,26.3,0.00,20.31,30.5,18.4,4.36,37257.73,292,1010.6,79,22.3,0.252
2023-02-08,26.5,0.00,21.79,29.9,18.1,4.79,38555.37,313,1009.9,35,20.8,0.260
2023-02-09,27.0,0.00,21.61,31.2,20.9,4.65,38578.37,239,1010.9,62,22.0,0.262
2023-02-10,27.1,0.00,21.78,31.4,19.3,4.69,38600.75,307,1011.8,81,22.6,0.260
2023-02-11,26.7,0.00,22.27,30.8,16.3,4.80,38622.50,255,1012.1,54,21.7,0.262
2023-02-12,26.3,0.00,22.25,30.2,15.9,4.67,38643.65,236,1012.4,24,21.6,0.260
2023-02-13,26.3,0.00,22.37,30.0,16.8,4.94,38664.20,260,1011.6,19,20.9,0.259
2023-02-14,26.3,0.00,22.62,29.7,18.5,4.89,38684.15,235,1012.1,7,20.4,0.257
2023-02-15,26.3,0.00,23.12,29.0,17.7,5.09,38703.53,296,1010.6,16,19.1,0.256
2023-02-16,25.9,0.00,23.22,27.7,19.7,5.29,38776.64,234,1010.2,0,16.9,0.255
2023-02-17,26.2,0.00,22.92,29.0,19.7,5.06,38791.59,254,1011.1,0,19.4,0.255
2023-02-18,26.4,0.00,21.51,29.9,19.8,4.62,38758.29,218,1011.7,6,21.0,0.252
2023-02-19,27.1,0.00,20.85,31.3,18.8,4.48,38775.45,290,1011.9,27,22.3,0.254
2023-02-20,27.2,0.00,21.88,31.3,20.6,4.74,38792.09,320,1012.1,12,22.3,0.257
2023-02-21,27.3,0.00,22.84,31.4,20.8,4.96,38843.25,313,1012.1,5,22.3,0.258
2023-02-22,27.2,0.00,23.16,31.1,17.6,5.14,38937.18,300,1011.0,3,21.5,0.253
2023-02-23,27.0,0.10,23.45,30.5,21.2,5.18,39033.23,210,1010.6,7,20.5,0.253
2023-02-24,27.2,0.00,23.48,31.1,17.7,5.16,38959.66,274,1012.1,21,21.2,0.253
2023-02-25,27.4,0.00,23.29,31.3,19.2,5.19,38969.80,316,1013.4,7,21.9,0.253
2023-02-26,27.6,0.00,23.60,30.8,20.9,5.43,39067.95,247,1013.4,0,19.8,0.253
2023-02-27,27.4,0.00,24.10,29.8,20.2,5.70,39168.14,267,1013.9,4,18.2,0.253
2023-02-28,26.7,0.00,23.68,29.5,19.8,5.25,39178.61,279,1014.1,0,19.2,0.253
2023-03-01,28.0,0.00,22.46,31.4,20.4,5.22,39095.12,241,1013.5,5,20.4,0.252
2023-03-02,28.2,0.00,23.62,31.0,19.2,5.60,39196.43,271,1013.9,3,18.9,0.252
2023-03-03,27.2,0.00,24.15,29.2,20.5,5.70,39395.35,268,1014.4,1,16.9,0.252
2023-03-04,27.5,0.00,24.28,28.5,17.7,6.02,39501.85,249,1014.1,0,14.6,0.252
2023-03-05,27.9,0.00,24.02,29.2,18.4,6.04,39413.06,262,1013.9,0,15.6,0.252
2023-03-06,27.3,0.00,24.00,29.9,18.7,5.55,39520.60,270,1012.8,0,18.6,0.252
2023-03-07,27.2,0.00,23.82,30.3,17.8,5.36,39528.67,260,1012.0,1,19.9,0.252
2023-03-08,27.7,0.00,24.28,29.3,21.1,5.98,39638.77,256,1011.3,7,16.5,0.252
2023-03-09,27.9,0.00,23.13,29.5,17.8,5.70,38994.50,280,1010.9,52,16.4,0.252
2023-03-10,27.3,0.00,24.52,28.8,18.8,5.95,39759.36,244,1010.8,0,15.5,0.252
2023-03-11,27.4,0.00,24.34,29.8,18.6,5.72,39767.12,288,1010.9,0,18.4,0.252
2023-03-12,27.7,0.00,24.48,30.1,17.8,5.76,39882.52,266,1010.4,1,18.2,0.252
2023-03-13,28.0,0.00,22.67,31.8,18.0,5.11,39780.69,278,1010.0,6,21.6,0.252
2023-03-14,28.4,0.00,23.12,32.5,17.6,5.26,39564.82,305,1009.1,6,21.9,0.255
2023-03-15,28.3,3.10,21.01,33.6,13.0,4.55,37711.31,272,1008.6,34,23.8,0.261
2023-03-16,28.0,0.80,22.80,32.7,13.8,5.00,39570.20,279,1009.8,18,23.0,0.259
2023-03-17,28.3,0.80,22.12,32.1,16.8,5.25,39916.07,317,1009.6,23,21.7,0.261
2023-03-18,28.1,0.00,23.98,31.5,16.5,5.47,40152.96,304,1009.0,12,21.0,0.257
2023-03-19,27.3,1.60,22.74,30.7,14.6,5.14,39692.76,313,1009.2,25,20.9,0.272
2023-03-20,27.1,0.00,24.22,28.9,17.7,5.89,39812.84,327,1008.9,48,17.7,0.271
2023-03-21,27.2,0.00,24.57,28.6,20.9,6.16,40410.99,332,1008.9,22,17.6,0.267
2023-03-22,28.2,0.00,24.65,30.2,26.0,6.33,40658.86,333,1008.8,54,19.4,0.262
2023-03-23,28.4,0.00,24.65,30.9,25.4,6.13,40060.95,321,1008.7,75,20.1,0.260
2023-03-24,28.3,0.00,24.83,30.6,23.0,6.15,40920.98,321,1008.9,55,19.3,0.255
2023-03-25,28.0,0.00,23.63,31.4,19.0,5.62,37238.45,286,1010.1,93,21.3,0.249
